X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
135.753029789,-33.5653650899999,954,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LOCK POLICE STATION,OPERATIONAL,2 NORTH TERRACE,LOCK,SOUTH AUSTRALIA,5633,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-33.56536508999994,135.75302978900004,,,GASA_415744119,2 NORTH TERRACE,0,5633,LOCK,2,-33.56538009999997,135.75304075000008
140.568783781,-34.451282748,955,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LOXTON POLICE STATION,OPERATIONAL,LOT 1 DRABSCH STREET,LOXTON,SOUTH AUSTRALIA,5333,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-34.45128274799998,140.5687837810001,,,GASA_424167524,LOT 1 DRABSCH STREET,-1,5333,LOXTON,1,-34.451293489999955,140.5687781700001
140.369201052,-36.972702434,956,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LUCINDALE POLICE STATION,OPERATIONAL,LOT 105 MUSGRAVE AVENUE,LUCINDALE,SOUTH AUSTRALIA,5272,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-36.972702433999984,140.3692010520001,,,GASA_424194509,LOT 105 MUSGRAVE AVENUE,-1,5272,LUCINDALE,19,-36.97281915999997,140.36936398000012
137.672718354,-34.3741324969999,957,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MAITLAND POLICE STATION,OPERATIONAL,26 ELIZABETH STREET,MAITLAND,SOUTH AUSTRALIA,5573,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-34.37413249699995,137.67271835400004,,MAITLAND POLICE STATION,GASA_422058743,26 ELIZABETH STREET,1,5573,MAITLAND,98,-34.374690999999984,137.6735432600001
148.945598,-21.1446319999999,958,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MARIAN STATION,OPERATIONAL,,MARIAN,QUEENSLAND,4753,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-21.144631999999945,148.94559800000002,,,GAQLD162421967,330 ANZAC AVENUE,1,4753,MARIAN,27,-21.14439361999996,148.9456697600001
149.891014,-22.8132009999999,959,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MARLBOROUGH STATION,OPERATIONAL,,MARLBOROUGH,QUEENSLAND,4705,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-22.813200999999935,149.89101400000004,,,GAQLD425039084,18 MILMAN STREET,2,4705,MARLBOROUGH,5,-22.813241709999943,149.89103337000006
150.70677,-23.6785859999999,960,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MARMOR STATION,OPERATIONAL,,MARMOR,QUEENSLAND,4702,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-23.67858599999994,150.70677000000012,,,GAQLD158240984,27 ROGERS STREET,2,4702,MARMOR,9,-23.67865772999994,150.70681833000003
153.092008,-26.6547449999999,961,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MAROOCHYDORE STATION,OPERATIONAL,,MAROOCHYDORE,QUEENSLAND,4558,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.654744999999934,153.09200800000008,,,GAQLD156800200,13-23 CORNMEAL PARADE,1,4558,MAROOCHYDORE,20,-26.654831179999974,153.09183258000007
152.700619,-25.53734,962,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MARYBOROUGH STATION,OPERATIONAL,,MARYBOROUGH,QUEENSLAND,4650,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-25.537339999999972,152.70061900000007,,,GAQLD425348973,204 LENNOX STREET,1,4650,MARYBOROUGH,4,-25.53732857999995,152.70065446
145.400484,-20.5249659999999,963,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PENTLAND STATION,OPERATIONAL,,PENTLAND,QUEENSLAND,4816,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-20.52496599999995,145.40048400000012,,,GAQLD425344624,35 PATERSON STREET,0,4816,PENTLAND,35,-20.525173689999974,145.40023344000008
152.975333,-27.271225,964,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PETRIE STATION,OPERATIONAL,,PETRIE,QUEENSLAND,4502,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.27122499999996,152.9753330000001,,PETRIE POLICE STATION,GAQLD160980844,1 OLD DAYBORO ROAD,0,4502,PETRIE,54,-27.27169110999995,152.97517115000005
146.839683,-19.177207,965,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MAGNETIC ISLAND STATION,OPERATIONAL,,PICNIC BAY,QUEENSLAND,4819,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-19.177206999999953,146.83968300000004,,,GAQLD162477094,54 PICNIC STREET,0,4819,PICNIC BAY,0,-19.17720713999995,146.8396829300001
138.745591611,-34.595919774,966,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GAWLER POLICE STATION,OPERATIONAL,25 COWAN STREET,GAWLER,SOUTH AUSTRALIA,5118,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-34.59591977399998,138.745591611,,,GASA_425296925,25 COWAN STREET,0,5118,GAWLER,0,-34.59591727999998,138.7455923000001
153.069936,-26.712886,967,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SIPPY DOWNS STATION,OPERATIONAL,,SIPPY DOWNS,QUEENSLAND,4556,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.71288599999997,153.0699360000001,,,GAQLD163146168,205 SIPPY DOWNS DRIVE,1,4556,SIPPY DOWNS,3,-26.712886959999935,153.06991109000012
145.691828,-16.823314,968,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SMITHFIELD STATION,OPERATIONAL,,SMITHFIELD,QUEENSLAND,4878,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-16.823313999999982,145.6918280000001,,,GAQLD163013552,1117-1119 CAPTAIN COOK HIGHWAY,2,4878,SMITHFIELD,2,-16.823303479999936,145.69183765000002
153.019687,-27.4777539999999,969,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SOUTHBANK STATION,OPERATIONAL,,SOUTH BRISBANE,QUEENSLAND,4101,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.477753999999948,153.0196870000001,,,GAQLD162894582,17 GLENELG STREET,0,4101,SOUTH BRISBANE,188,-27.476432989999978,153.01849274000006
152.171063,-24.9329759999999,970,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SOUTH KOLAN STATION,OPERATIONAL,,SOUTH KOLAN,QUEENSLAND,4670,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-24.93297599999994,152.17106300000012,,,GAQLD158621987,2351 GIN GIN ROAD,2,4670,SOUTH KOLAN,14,-24.932846619999964,152.17105378000008
153.413537,-27.967055,971,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SOUTHPORT STATION,OPERATIONAL,,SOUTHPORT,QUEENSLAND,4215,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.96705499999996,153.41353700000002,,,GAQLD162547385,96-98 SCARBOROUGH STREET,0,4215,SOUTHPORT,30,-27.96686791999997,153.41331714000012
148.087378,-24.114992,972,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SPRINGSURE STATION,OPERATIONAL,,SPRINGSURE,QUEENSLAND,4722,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-24.114991999999972,148.08737800000006,,,GAQLD161741151,1 SPRING STREET,-1,4722,SPRINGSURE,52,-24.11455499999994,148.08719808000012
153.131604,-27.6290299999999,973,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SPRINGWOOD STATION,OPERATIONAL,,SPRINGWOOD,QUEENSLAND,4127,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.629029999999943,153.13160400000004,,,GAQLD162830565,3440 PACIFIC HIGHWAY,2,4127,SPRINGWOOD,6,-27.62900647999993,153.13155430000006
145.923357,-17.9359489999999,974,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,TULLY STATION,OPERATIONAL,,TULLY,QUEENSLAND,4854,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-17.935948999999937,145.923357,,,GAQLD158818693,42 BRYANT STREET,2,4854,TULLY,25,-17.93598068999995,145.92312818000005
153.084093,-27.561437,975,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,UPPER MOUNT GRAVATT STATION,OPERATIONAL,,UPPER MOUNT GRAVATT,QUEENSLAND,4122,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.561436999999955,153.08409300000005,,,GAQLD162909517,35 PALMDALE LANE,0,4122,UPPER MOUNT GRAVATT,22,-27.561300539999934,153.0842597300001
149.065666,-21.159937,976,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WALKERSTON STATION,OPERATIONAL,,WALKERSTON,QUEENSLAND,4751,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-21.159936999999957,149.06566600000008,,,GAQLD160995791,1 DUTTON STREET,2,4751,WALKERSTON,3,-21.15992910999995,149.06563831000005
151.931932,-28.920667,977,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WALLANGARRA STATION,OPERATIONAL,,WALLANGARRA,QUEENSLAND,4383,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-28.92066699999998,151.93193200000007,,,GAQLD155934366,45 MERINDA STREET,2,4383,WALLANGARRA,38,-28.920700649999958,151.93154814000002
149.187851,-26.5848319999999,978,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WALLUMBILLA STATION,OPERATIONAL,,WALLUMBILLA,QUEENSLAND,4428,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.58483199999995,149.18785100000002,,,GAQLD161365772,15 COLLEGE STREET,2,4428,WALLUMBILLA,16,-26.584958619999952,149.18778128000008
149.96042,-26.1210149999999,979,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WANDOAN STATION,OPERATIONAL,,WANDOAN,QUEENSLAND,4419,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.121014999999943,149.9604200000001,,,GAQLD155937601,47 ROYD STREET,1,4419,WANDOAN,18,-26.12092378999995,149.9605740500001
152.031504,-28.214235,980,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WARWICK STATION,OPERATIONAL,,WARWICK,QUEENSLAND,4370,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-28.214234999999974,152.03150400000004,,POLICE WARWICK STATI,GAQLD155949422,86 FITZROY STREET,2,4370,WARWICK,17,-28.214279749999946,152.0313405500001
139.181799,-16.665608,981,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MORNINGTON ISLAND STATION,OPERATIONAL,,WELLESLEY ISLANDS,QUEENSLAND,4892,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-16.665607999999963,139.18179900000007,,,GAQLD719138755,LOT 152 LARDIL STREET,0,4892,WELLESLEY ISLANDS,25,-16.665825609999956,139.1818460300001
151.633788,-27.715409,982,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PITTSWORTH STATION,OPERATIONAL,,PITTSWORTH,QUEENSLAND,4356,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.715408999999966,151.6337880000001,,,GAQLD157019551,77 YANDILLA STREET,2,4356,PITTSWORTH,6,-27.715431329999944,151.63373457000012
152.853944,-26.363492,983,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,POMONA STATION,OPERATIONAL,,POMONA,QUEENSLAND,4568,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.36349199999995,152.85394400000007,,POLICE RES,GAQLD158530695,22 RED STREET,2,4568,POMONA,18,-26.36338786999994,152.85407829000007
145.462659,-16.4794449999999,984,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PORT DOUGLAS STATION,OPERATIONAL,,PORT DOUGLAS,QUEENSLAND,4877,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-16.47944499999994,145.46265900000003,,PORT DOUGLAS POLICE STATION,GAQLD162096927,21-31 WHARF STREET,0,4877,PORT DOUGLAS,12,-16.479341889999944,145.46268479000003
144.599722,-20.869456,985,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PRAIRIE STATION,OPERATIONAL,,PRAIRIE,QUEENSLAND,4816,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-20.869455999999957,144.59972200000004,,,GAQLD162131780,1 CHISOLM STREET,2,4821,PRAIRIE,49,-20.86970255999995,144.59933146000003
148.581246,-20.401061,986,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PROSERPINE STATION,OPERATIONAL,,PROSERPINE,QUEENSLAND,4800,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-20.40106099999997,148.58124600000008,,,GAQLD160955863,18 MILL STREET,2,4800,PROSERPINE,3,-20.40103555999997,148.58124276
115.635006568,-33.326048655,987,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BUNBURY POLICE STATION,OPERATIONAL,76 WITTENOOM STREET,BUNBURY,WESTERN AUSTRALIA,6230,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-33.326048654999965,115.63500656800011,,POLICE STATION,GAWA_718222835,76 WITTENOOM STREET,1,6230,BUNBURY,28,-33.326298529999974,115.63500806000002
115.34669079,-33.648109785,988,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BUSSELTON POLICE STATION,OPERATIONAL,20 STANLEY STREET,BUSSELTON,WESTERN AUSTRALIA,6280,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-33.648109784999974,115.34669079000003,,,GAWA_162594846,20 STANLEY STREET,1,6280,BUSSELTON,34,-33.647809999999936,115.34678000000008
148.583487,-28.033399,989,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SAINT GEORGE STATION,OPERATIONAL,,ST GEORGE,QUEENSLAND,4487,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-28.033398999999974,148.5834870000001,,,GAQLD159955362,42 SAINT GEORGES TERRACE,0,4487,ST GEORGE,21,-28.033571049999978,148.58357817
138.04221161,-32.3453617819999,990,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,QUORN POLICE STATION,OPERATIONAL,22 RAILWAY TERRACE,QUORN,SOUTH AUSTRALIA,5433,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-32.34536178199994,138.0422116100001,,,GASA_415716070,22 RAILWAY TERRACE,2,5433,QUORN,11,-32.345310419999976,138.04230731000007
140.749898637,-34.170118287,991,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,RENMARK POLICE STATION,OPERATIONAL,RAL RAL AVENUE,RENMARK,SOUTH AUSTRALIA,5341,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-34.17011828699998,140.74989863700011,,,GASA_719776344,44 RAL RAL AVENUE,0,5341,RENMARK,4,-34.17008427999997,140.7499152700001
138.748144999,-34.158245736,992,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,RIVERTON POLICE STATION,OPERATIONAL,30 TORRENS ROAD,RIVERTON,SOUTH AUSTRALIA,5412,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-34.15824573599997,138.74814499900003,,RIVERTON POLICE STATION,GASA_415523568,30 TORRENS ROAD,2,5412,RIVERTON,0,-34.158245739999984,138.74814500000002
139.759654304,-37.166268352,993,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ROBE POLICE STATION,OPERATIONAL,16-18 LORD SYLEHAM STREET,ROBE,SOUTH AUSTRALIA,5276,HTTP://WWW.POLICE.SA.GOV.AU,,HTTP://WWW.POLICE.SA.GOV.AU,,,2018/08/18 00:00:00+00,,-37.166268351999975,139.75965430400004,,,GASA_424957988,16-18 LORD SYLEHAM STREET,1,5276,ROBE,2,-37.16627098999993,139.75967959000002
